ROG3,Ctry,PeopleID3,PeopNameInCountry,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,PrimaryReligionPC,ROL3,PrimaryLanguageName,Population,10_40Window,LocationInCountry,PrimaryReligion,PercentEvangelical,PercentAdherents,LeastReached,JPScale,BibleStatus,JF,AudioRecordings,NTOnline,IndigenousCode,Latitude,Longitude,PhotoAddress,MapAddress
TZ,Tanzânia,14983,Somaliano,13,"Povos do Chifre da África-Cuchíticos",287,Somali,Islã,som,Somali,68000,N,,Islã,0.000,0.000,Y,1,5,Y,Y,SOMTVI,N,-6.84511986459006,39.2697892739558,p14983.jpg,
TZ,Tanzânia,15145,Swahili,22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,759000,N,"Widespread. Formerly Zanzibar, coastal areas.",Islã,0.800,1.000,Y,1,5,Y,Y,SWAHNVN2DA,Y,-6.82292000005799,39.269660000009,p15145.jpg,m15145_tz.png
TZ,Tanzânia,10586,"Swahili bajuni",22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,24000,N,"Coastal areas.",Islã,0.000,0.000,Y,1,5,Y,Y,SWAHNVN2DA,Y,-6.33553653449843,39.3915871140546,p10586.jpg,
TZ,Tanzânia,15633,"Swahili tumbato",22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,85000,N,"Widespread. Formerly Zanzibar, coastal areas.",Islã,0.000,0.000,Y,1,5,Y,Y,SWAHNVN2DA,Y,-6.33381363249427,39.3843131905448,p15633.jpg,
TZ,Tanzânia,16087,"Swahili zanzibari",22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,14000,N,"Widespread. Formerly Zanzibar, coastal areas.",Islã,0.000,0.000,Y,1,5,Y,Y,SWAHNVN2DA,Y,-6.3363025183554,39.3872709977078,p16087.jpg,
TZ,Tanzânia,14355,Swahili-pemba,22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,51000,N,"Widespread. Formerly Zanzibar, coastal areas.",Islã,0.200,0.300,Y,1,5,Y,Y,SWAHNVN2DA,Y,-6.32807519071389,39.3853251812875,p14355.jpg,
TZ,Tanzânia,15988,"Yao, Muslim",22,"Africanos Subsaarianos",132,"Bantu, Makua-Yao",Cristianismo,yao,Yao,614000,N,"Ruvuma region: Tunduru district, east of Lake Malawi; Lindi region; possibly Mtwara region; Mozambique border area; possibly in Zimbabwe.",Islã,1.200,2.000,Y,1,5,Y,Y,YAOBSMN2DA,Y,-10.98956,37.23576,p15988.jpg,m15988_tz.png
TZ,Tanzânia,16090,"Zaramo, zalamo",22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,zaj,Zaramo,1249000,N,"Pwani region: Kisarawe and Bagamoyo districts, between Bagamoyo and Dar es Salaam; Morogoro region.",Islã,2.000,3.000,Y,1,4,Y,Y,,Y,-6.87704999975767,38.9257799996473,p16090.jpg,m16090_tz.png
TO,Togo,11297,Akasselem,22,"Africanos Subsaarianos",183,Gur,Islã,aks,Akaselem,72000,N,"Centrale region: east of Sokodé, Tchamba prefecture.",Islã,1.100,1.200,Y,1,0,N,Y,,Y,8.85819,1.39799,p11297.jpg,m11297_to.png
TO,Togo,10706,Anii,22,"Africanos Subsaarianos",181,Guinean,Cristianismo,blo,Anii,19000,N,"Centrale region: Tchamba prefecture, Balanka, Kouloumi, Nandjoubi, and Afem villages.",Islã,1.100,1.200,Y,1,2,N,Y,,Y,9.01787,1.5646,p10706.jpg,m10706_to.png
TO,Togo,10355,"Anufo chokossi",22,"Africanos Subsaarianos",181,Guinean,Cristianismo,cko,Anufo,88000,N,"Savanes region: Oti prefecture, Mango town area southwest.",Islã,1.100,2.300,Y,1,4,Y,Y,CKOGILN2DA,Y,10.36111,0.55967,p10355.jpg,m10355_to.png
TO,Togo,10836,Biali,22,"Africanos Subsaarianos",183,Gur,Islã,beh,Biali,3000,N,"Savanes region: Kpendjal prefecture, along Benin border.","Religiões Étnicas",1.000,5.000,Y,1,4,N,Y,BEHWBT,N,10.915514,0.261463,p10836.jpg,
TO,Togo,11775,"Fulfulde, Borgu",22,"Africanos Subsaarianos",173,"Fulani / Fulbe",Islã,fue,"Fulfulde, Borgu",115000,N,"Savannes and Kara regions; scattered small groups.",Islã,0.300,0.500,Y,1,4,Y,Y,,N,10.1673700002253,0.601599999840118,p11775.jpg,m11775_to.png
TO,Togo,12070,Hausa,22,"Africanos Subsaarianos",186,Hausa,Islã,hau,Hausa,23000,N,"North, mostly larger towns; Lome",Islã,1.100,1.200,Y,1,5,Y,Y,HAUCLV,N,9.32907,1.31869,p12070.jpg,
TO,Togo,12815,"Kotokoli tem",22,"Africanos Subsaarianos",183,Gur,Islã,kdh,Tem,275000,N,"Centrale region: Tchaoudjo and Sotouboua prefectures, Bafilo, Sokode, and Sotouboua; Plateaux region: north Agou prefecture near Badou; Kara region: Bassar and Assoli prefectures.",Islã,0.004,0.500,Y,1,4,Y,Y,,Y,8.38202,1.01197,p12815.jpg,m12815_to.png
TO,Togo,10560,Koussountou,22,"Africanos Subsaarianos",183,Gur,Islã,bqg,Bago-Kusuntu,13000,N,"Centrale region: Tchamba prefecture, mostly Koussountou and Bagou.","Religiões Étnicas",0.000,0.000,Y,1,2,N,Y,,Y,8.54363,1.41403,p10560.jpg,m10560_to.png
TD,"Trinidad e Tobago",12347,"Jew, English-speaking",15,Judeus,197,Jews,"Religiões Étnicas",eng,English,700,N,,"Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,ENGESV,N,10.6955412548015,-61.474742365996,p12347.jpg,
TS,Tunísia,12344,"Amazigh, Djerba",10,"Mundo Árabe",141,Berber-Saharan,Islã,jbn,Nafusi,10000,Y,"Madanin Governorate, Djerba island, Guellala, Ajim, and Sedouikech; Qafsah Governorate, Matmata, Taoujjout, Tamezret, and Zraoua; some in east Qibili Goverrnorate, Tataouine, Douiret and Chenini; Tunis City.",Islã,0.100,0.500,Y,1,3,N,N,,Y,33.4398300002543,9.83329000033325,p12344.jpg,m12344_ts.png
TS,Tunísia,20968,"Amazigh, Gafsa",10,"Mundo Árabe",141,Berber-Saharan,Islã,aeb,"Arabic, Tunisian Spoken",8400,Y,"Central Tunisia, bordering Algeria.",Islã,0.000,0.000,Y,1,4,Y,Y,,Y,34.424258,8.778132,p20968.jpg,
TS,Tunísia,13587,"Amazigh, Matmata",10,"Mundo Árabe",141,Berber-Saharan,Islã,grr,Taznatit,5600,Y,"Madanin Governorate, Djerba island, Guellala, Ajim, and Sedouikech; Qafsah Governorate, Matmata, Taoujjout, Tamezret, and Zraoua; some in east Qibili Goverrnorate, Tataouine, Douiret and Chenini; Tunis City.",Islã,0.000,0.000,Y,1,0,N,N,,Y,33.4499046268537,9.83424569639409,p13587.jpg,m13587_ts.png
TS,Tunísia,20967,"Amazigh, Siliana",10,"Mundo Árabe",141,Berber-Saharan,Islã,aeb,"Arabic, Tunisian Spoken",800,Y,"Siliana is a modern farming town in northern Tunisia, the capital of the Siliana Governorate.",Islã,0.000,0.000,Y,1,4,Y,Y,,Y,36.08194,9.37472,,
TS,Tunísia,20965,"Amazigh, Tataouine",10,"Mundo Árabe",141,Berber-Saharan,Islã,jbn,Nafusi,4600,Y,"The Amazigh of Tataouine are located in the south of Tunisia. There are about 4,400 Amazigh in this part of Tunisia. They can be found across four different villages; those in Douiret Jdida (new Douiret) (2,100), two families can be found in Douiret Elkadima (old Douiret) those in Chenini Jdida (new Chenini) (1,400), and those in Chenini Elkadima (old Chenini) (900). The Amazigh of Douiret Jdida and Chenini Jdida live in  small cities built from clay and rock. The former President Bourguiba forced these groups to move from the mountains of their old dwellings. The Amazigh of Chenini Elkadima still live in the mountains. Their dwelling places are carved from the mountains between the layers of rock in the form of caves.",Islã,0.000,0.000,Y,1,3,N,N,,Y,32.9233,10.456545,,
TS,Tunísia,20966,"Amazigh, Zaghouan",10,"Mundo Árabe",141,Berber-Saharan,Islã,aeb,"Arabic, Tunisian Spoken",4000,Y,"Zaghwan is a town in the northern half of Tunisia, situated on a low ridge of the Dorsale Mountains.",Islã,0.000,0.000,Y,1,4,Y,Y,,Y,36.406022,10.143081,,
TS,Tunísia,13169,"Árabe líbio",10,"Mundo Árabe",114,"Arab, Libyan",Islã,ayl,"Arabic, Libyan Spoken",514000,Y,,Islã,0.200,1.400,Y,1,3,Y,Y,,N,33.122383,11.126382,p13169.jpg,
TS,Tunísia,15641,"Árabe tunisiano",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,aeb,"Arabic, Tunisian Spoken",10810000,Y,,Islã,0.000,0.220,Y,1,4,Y,Y,,Y,33.7965799996672,9.56155999969423,p15641.jpg,m15641_ts.png
TS,Tunísia,10379,"Argelino de fala árabe",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,arq,"Arabic, Algerian Spoken",280000,Y,,Islã,0.200,0.280,Y,1,4,Y,Y,,N,36.665119999988,8.68400899981549,p10379.jpg,
TS,Tunísia,10395,"Beduíno arad",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,aeb,"Arabic, Tunisian Spoken",1200,Y,,Islã,0.010,0.010,Y,1,4,Y,Y,,Y,36.808846,10.151139,p10395.jpg,m00009.png
TS,Tunísia,19007,Deaf,26,Surdo,328,Deaf,Cristianismo,tse,"Tunisian Sign Language",59000,Y,,Islã,,0.220,Y,1,1,N,N,,Y,36.49562,10.03348,,
TS,Tunísia,15642,"Jew, Tunisian",15,Judeus,197,Jews,"Religiões Étnicas",ajt,"Arabic, Judeo-Tunisian",3200,Y,,"Religiões Étnicas",0.000,0.000,Y,1,4,N,Y,,Y,36.8075967588833,10.1464190889698,p15642.jpg,
TX,Turcomenistão,21454,Aimaq,14,Iranianos-Medos,268,Persian,Islã,aiq,Aimaq,249000,Y,,Islã,0.000,0.000,Y,1,1,N,N,,N,37.565,61.855,p21454.jpg,
TX,Turcomenistão,10495,Avar,12,"Povos da Eurásia",157,Caucasus,Islã,ava,Avar,900,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,AVAIBT,N,40.013946718866,52.9294109367653,p10495.jpg,
TX,Turcomenistão,10528,"Azeri do norte",24,"Povos Túrquicos",126,Azerbaijani,Islã,azj,"Azerbaijani, North",50000,Y,,Islã,0.200,0.500,Y,1,5,Y,Y,AZEBSAN2DA,N,40.0130020907739,52.9941530076551,p10528.jpg,m10528_tx.png
TX,Turcomenistão,15356,"Baloch ocidental",21,"Povos do Sul Asiático",455,Baloch,Islã,bgn,"Balochi, Western",50000,Y,"Mary Province, 2 enclaves, one northeast of capital, the uother upstream from Mary city on the Murgap river.",Islã,0.000,0.000,Y,1,3,Y,Y,,N,37.36835,62.35955,p15356_tx.jpg,m15356_tx.png
TX,Turcomenistão,10959,"Brahui kur galli",21,"Povos do Sul Asiático",456,Brahui,Islã,brh,Brahui,1200,Y,,Islã,0.100,0.110,Y,1,4,Y,Y,,N,37.595678827316,61.856570854861,p10959_tx.jpg,m10959.png
TX,Turcomenistão,12599,Cazaque,24,"Povos Túrquicos",202,Kazakh,Islã,kaz,Kazakh,29000,Y,,Islã,0.000,0.800,Y,1,5,Y,Y,KAZKAZN2DA,N,40.39728,54.27398,p12599.jpg,m12599_tx.png
TX,Turcomenistão,11317,Checheno,12,"Povos da Eurásia",157,Caucasus,Islã,che,Chechen,1000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,CHEIBTN2DA,N,37.9514470476431,58.3674841753544,p11317.jpg,
TX,Turcomenistão,19206,"Chinese, general",11,"Povos do Leste Asiático",161,Chinese,Não-religioso,cmn,"Chinese, Mandarin",2900,Y,,Budismo,2.000,3.300,Y,1,5,Y,Y,CHNUNVN2DA,N,37.979,58.267,p19206.jpg,
TX,Turcomenistão,11505,Dargin,12,"Povos da Eurásia",157,Caucasus,Islã,dar,Dargwa,3000,Y,,Islã,0.000,0.000,Y,1,3,Y,Y,DARIBT,N,40.0213927043098,52.9791348807701,p11505.jpg,
TX,Turcomenistão,19007,Deaf,26,Surdo,328,Deaf,Cristianismo,xxx,"Language unknown",45000,Y,,Islã,,1.830,Y,1,0,N,N,,Y,37.9150433230909,58.4176746984286,,
TX,Turcomenistão,14600,"Jew, Russian",15,Judeus,197,Jews,"Religiões Étnicas",rus,Russian,700,Y,,"Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,RUSBSRN2DA,N,37.919,58.41,p14600.jpg,
TX,Turcomenistão,12526,"Karakalpak de chapéu preto",24,"Povos Túrquicos",202,Kazakh,Islã,kaa,Karakalpak,5700,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,KAAIBTN2DA,N,42.2539733084215,59.7295805586958,p12526.jpg,m00051.png
TX,Turcomenistão,12848,Kumyk,24,"Povos Túrquicos",107,Altaic,Islã,kum,Kumyk,600,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,KUMIBTN2DA,N,38.129,64.718,p12848.jpg,
TX,Turcomenistão,12877,"Kurdo curmanji",14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",50000,Y,"Ahal Province, mainly in Ashkhabat area.",Islã,0.200,0.500,Y,1,5,Y,Y,KMRIBT,N,38.01932,58.3096,p12877.jpg,
TX,Turcomenistão,12952,Lak,12,"Povos da Eurásia",157,Caucasus,Islã,lbe,Lak,4500,Y,,Islã,0.000,0.000,Y,1,3,Y,N,,N,39.997080425821,52.9693171906358,p12952.jpg,m00207.png
TX,Turcomenistão,13049,Lezgin,12,"Povos da Eurásia",157,Caucasus,Islã,lez,Lezgi,18000,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,,N,40.0280808418573,52.9565367595638,p13049.jpg,
TX,Turcomenistão,14256,"Pashtun do norte",21,"Povos do Sul Asiático",463,"South Asia Muslim - Pashtun",Islã,pbu,"Pashto, Northern",10000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,,N,37.8300346638686,65.2044750545801,p14256.jpg,m14256.png
TX,Turcomenistão,14327,"Pashtun, Southern",21,"Povos do Sul Asiático",463,"South Asia Muslim - Pashtun",Islã,pbt,"Pashto, Southern",1500,Y,,Islã,0.000,0.000,Y,1,3,Y,Y,,N,37.95,58.4,p14327.jpg,
TX,Turcomenistão,14371,Persa,14,Iranianos-Medos,268,Persian,Islã,pes,"Persian, Iranian",16000,Y,,Islã,0.200,0.500,Y,1,5,Y,Y,PESTPVN2DA,N,38.0518180996256,58.2008238624313,p14371.jpg,
TX,Turcomenistão,12933,Quirguiz,24,"Povos Túrquicos",204,Kyrgyz,Islã,kir,Kyrgyz,1400,Y,,Islã,0.700,5.000,Y,1,5,Y,Y,KIRBSKN2DA,N,38.9257939769105,63.745750405157,p12933.jpg,m00206.png
TX,Turcomenistão,10790,"South Asian, Bengali-speaking",21,"Povos do Sul Asiático",462,"South Asia Muslim - other",Islã,ben,Bengali,700,Y,,Hinduísmo,0.000,5.000,Y,1,5,Y,Y,BNGBBSN2DA,N,37.95,58.4,p10790.jpg,
TX,Turcomenistão,15158,Tabasaran,12,"Povos da Eurásia",157,Caucasus,Islã,tab,Tabasaran,600,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,TABIBT,N,37.61,61.83,p15158.jpg,
TX,Turcomenistão,15201,Tadjique,14,Iranianos-Medos,299,Tajik,Islã,tgk,Tajik,10000,Y,,Islã,0.100,1.000,Y,1,5,Y,Y,TGKIBTN2DA,N,39.1031045255534,63.5775090454061,p15201.jpg,m15201_tx.png
TX,Turcomenistão,15284,Tártaro,24,"Povos Túrquicos",311,Ural-Siberian,Islã,tat,Tatar,82000,Y,,Islã,0.100,0.750,Y,1,5,Y,Y,TTRIBTN2DA,N,37.9553308265564,58.3376208018585,p15284.jpg,m15284_tx.png
TX,Turcomenistão,11434,"Tatar, Crimean",24,"Povos Túrquicos",311,Ural-Siberian,Islã,crh,"Crimean Tatar",1700,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,CRHIBT,N,37.61,61.84,p11434.jpg,
TX,Turcomenistão,18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,53000,Y,,Islã,0.000,0.200,Y,1,5,Y,Y,TRKWTC,N,37.919395,58.398051,p18274.jpg,
TX,Turcomenistão,15654,Turcomeno,24,"Povos Túrquicos",310,Turkmen,Islã,tuk,Turkmen,4577000,Y,,Islã,0.000,0.050,Y,1,5,Y,Y,TUKIBT,Y,38.17526,57.97498,p15654.jpg,m15654_tx.png
TX,Turcomenistão,15755,Uyghur,24,"Povos Túrquicos",313,Uyghur,Islã,uig,Uyghur,2300,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,UIGUMKN1DA,N,39.033641810721,63.595097256633,p15755.jpg,
TX,Turcomenistão,14039,"Uzbeque do norte",24,"Povos Túrquicos",314,Uzbek,Islã,uzn,"Uzbek, Northern",422000,Y,"Dasoguz Province, near Dashhowuz; scattered elsewhere.",Islã,0.000,0.200,Y,1,5,Y,Y,UZBIBTN2DA,N,41.84451,59.96422,p14039.jpg,m14039_tx.png
TU,Turquia,10125,Abaza,12,"Povos da Eurásia",157,Caucasus,Islã,abq,Abaza,14000,Y,"Central; Eskisehir, Samsun, Yozgat, Adana, and Kayseri provinces.",Islã,0.000,0.200,Y,1,0,N,N,,N,41.12144,42.72732,p10125.jpg,m10125_tu.png
TU,Turquia,10130,Abkhaz,12,"Povos da Eurásia",157,Caucasus,Islã,abk,Abkhaz,164000,Y,"Northeast, Artvin Province; also Coruh, Bolu, and Sakarya subprovinces.",Islã,0.000,0.000,Y,1,4,Y,N,,Y,41.1789868417693,41.8206867257118,p10130.jpg,m10130_tu.png
TU,Turquia,10161,Adigue,12,"Povos da Eurásia",157,Caucasus,Islã,ady,Adyghe,350000,Y,"Central and western Anatolia, Kayseri, Tokat, Karaman Maras, and many other provinces.",Islã,0.000,0.000,Y,1,4,Y,Y,,N,38.6666010004358,35.5081269999611,p10161.jpg,m10161_tu.png
TU,Turquia,18805,Alawite,10,"Mundo Árabe",113,"Arab, Levant",Islã,apc,"Arabic, North Levantine Spoken",554000,Y,"Along Syrian border",Islã,0.010,0.030,Y,1,3,N,Y,,Y,37.037484,38.582409,p18805.jpg,m18805_tu.png
TU,Turquia,13017,"Arab, Lebanese",10,"Mundo Árabe",113,"Arab, Levant",Islã,apc,"Arabic, North Levantine Spoken",100000,Y,,Islã,0.100,0.500,Y,1,3,N,Y,,N,36.2375,36.29257,p13017.jpg,
TU,Turquia,20327,"Arab, North Iraqi",10,"Mundo Árabe",113,"Arab, Levant",Islã,ayp,"Arabic, North Mesopotamian Spoken",568000,Y,"Mardin, Sirnak, Batman, Siirt, and Sanliurfa provinces.",Islã,0.100,0.500,Y,1,4,Y,Y,AYPABT,N,37.34824,41.25413,p20327.jpg,
TU,Turquia,15152,"Arab, Syrian",10,"Mundo Árabe",113,"Arab, Levant",Islã,apc,"Arabic, North Levantine Spoken",587000,Y,,Islã,0.400,5.000,Y,1,3,N,Y,,N,36.710833,38.947778,p15152.jpg,m00007.png
TU,Turquia,12247,"Árabe iraquiano",10,"Mundo Árabe",113,"Arab, Levant",Islã,acm,"Arabic, Mesopotamian Spoken",112000,Y,"Sanliurfa, Diyarbakir, Mardin, and Siirt provinces; very small area in Gaziantep Province.",Islã,0.200,0.500,Y,1,4,Y,Y,ACMAS3,N,41.031254,28.891244,p12247.jpg,m00007.png
TU,Turquia,18859,"Azeri turco",24,"Povos Túrquicos",126,Azerbaijani,Islã,azb,"Azerbaijani, South",590000,Y,"Kars and Igdir provinces.",Islã,0.000,0.000,Y,1,5,Y,Y,AZBEMV,N,40.1879709999616,43.1522569999606,p18859.jpg,m18859_tu.png
TU,Turquia,10953,Bósnio,12,"Povos da Eurásia",284,"Slav, Southern",Cristianismo,bos,Bosnian,112000,Y,,Islã,0.000,0.100,Y,1,5,Y,Y,,N,41.032945,28.902559,p10953.jpg,m10953_tu.png
TU,Turquia,12599,Cazaque,24,"Povos Túrquicos",202,Kazakh,Islã,kaz,Kazakh,8500,Y,"Manisa Province, Salihli district; Istanbul; Kayseri Province.",Islã,0.029,0.100,Y,1,5,Y,Y,KAZKAZN2DA,N,40.96824,41.69871,p12599.jpg,
TU,Turquia,11317,Checheno,12,"Povos da Eurásia",157,Caucasus,Islã,che,Chechen,112000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,CHEIBTN2DA,N,40.6039570411845,43.0972693483018,p11317.jpg,
TU,Turquia,14570,"Cigano balcã",12,"Povos da Eurásia",354,Romani,Cristianismo,rmn,"Romani, Balkan",73000,Y,"Istanbul area",Islã,0.500,4.500,Y,1,5,Y,Y,,N,39.323,34.9333,p14570.jpg,m14570_tu.png
TU,Turquia,11597,"Cigano domari",14,Iranianos-Medos,353,Domari,Islã,rmt,Domari,35000,Y,"Mainly west; widespread.",Islã,0.200,1.000,Y,1,3,Y,Y,,Y,38.61806,29.68634,p11597.jpg,
TU,Turquia,18756,"Curdo de fala turca",14,Iranianos-Medos,208,Kurd,Islã,tur,Turkish,6301000,Y,"Widespread in Turkey as L1 or L2",Islã,0.000,0.010,Y,1,5,Y,Y,TRKWTC,Y,36.730497358277,34.9066117283842,p18756.jpg,m18756_tu.png
TU,Turquia,19007,Deaf,26,Surdo,328,Deaf,Cristianismo,tsm,"Turkish Sign Language",422000,Y,,Islã,,0.210,Y,1,1,N,N,,Y,41.02675,28.85551,,
TU,Turquia,19766,"Gajal, Gadzhal",24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,18000,Y,"Rural Edirne, Turkey; Eastern Thrace",Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,Y,36.7305689834363,34.9070903009988,,
TU,Turquia,14444,"Grego do Ponto",12,"Povos da Eurásia",178,Greek,Cristianismo,pnt,Pontic,5000,Y,"Northeast, Trabzon Province, near southeast Black Sea coast.",Islã,0.000,5.000,Y,1,1,N,N,,Y,40.468,41.895,p14444.jpg,m14444_tu.png
TU,Turquia,18997,Hemshin,12,"Povos da Eurásia",119,Armenian,Cristianismo,tur,Turkish,22000,Y,"Higher areas near the Laz people (NE Black Sea region)",Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,Y,36.738055,34.991069,p18997.jpg,m18997_tu.png
TU,Turquia,12086,Herki,14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",43000,Y,"Widespread, especially east and southeast.",Islã,0.000,0.300,Y,1,5,Y,Y,KMRIBT,Y,37.5189382678068,41.3969715574606,p12086.jpg,m12086_tu.png
TU,Turquia,20119,"Jew, Turkish",15,Judeus,197,Jews,"Religiões Étnicas",tur,Turkish,5500,Y,"Widespread in Turkey as L1 or L2","Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,TRKWTC,Y,41.017236,28.821514,p20119.jpg,
TU,Turquia,19243,"Judeu espanhol",15,Judeus,197,Jews,"Religiões Étnicas",lad,Ladino,16000,Y,"Mainly Istanbul; some in Izmir Province.","Religiões Étnicas",0.000,0.000,Y,1,5,N,Y,,N,41.2050300004341,28.6632499998876,p19243.jpg,
TU,Turquia,11675,Kabardian,12,"Povos da Eurásia",157,Caucasus,Islã,kbd,Kabardian,1177000,Y,"Kayseri Province, Uzun Yayla plateau east of Kayseri city; scattered in other areas in Samsun, Amasya, and Corum provinces.",Islã,0.000,0.000,Y,1,4,Y,Y,,Y,38.68375,35.52748,p11675.jpg,m11675_tu.png
TU,Turquia,12521,Karachai,12,"Povos da Eurásia",157,Caucasus,Islã,krc,Karachay-Balkar,21000,Y,"Centered in the city of Afyonkarahisar",Islã,0.000,0.000,Y,1,4,Y,Y,KRCLIO,N,38.759319,30.542591,p12521.jpg,
TU,Turquia,12526,"Karakalpak de chapéu preto",24,"Povos Túrquicos",202,Kazakh,Islã,kaa,Karakalpak,74000,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,KAAIBTN2DA,N,39.9289355811122,44.0560332478361,p12526.jpg,m00051.png
TU,Turquia,12848,Kumyk,24,"Povos Túrquicos",107,Altaic,Islã,kum,Kumyk,1600,Y,"Gumushane Province, Torul district; a few villages.",Islã,0.000,0.000,Y,1,4,Y,Y,KUMIBTN2DA,N,40.5892,39.3228,p12848.jpg,
TU,Turquia,12877,"Kurdo curmanji",14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",8960000,Y,"Widespread, especially east and southeast.",Islã,0.000,0.010,Y,1,5,Y,Y,KMRIBT,Y,37.5524536533134,44.3004978140229,p12877.jpg,m12877_tu.png
TU,Turquia,13727,"Laz lazuri",12,"Povos da Eurásia",157,Caucasus,Islã,lzz,Laz,103000,Y,"Northeast, Rize, Kemer, Atin, Artasen, Vitse, Arkab, Hopa, and Sarp; Artvin, Sakarya, Kocaeli, and Bolu provinces.",Islã,0.200,2.000,Y,1,0,N,Y,,Y,41.25213,41.55494,p13727_tu.jpg,m13727_tu.png
TU,Turquia,13049,Lezgin,12,"Povos da Eurásia",157,Caucasus,Islã,lez,Lezgi,3300,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,,N,41.138855,42.713329,p13049.jpg,
TU,Turquia,14371,Persa,14,Iranianos-Medos,268,Persian,Islã,pes,"Persian, Iranian",685000,Y,,Islã,0.100,0.300,Y,1,5,Y,Y,PESTPVN2DA,Y,38.4904856687785,43.3703577748914,p14371.jpg,
TU,Turquia,14436,Pomak,12,"Povos da Eurásia",284,"Slav, Southern",Cristianismo,bul,Bulgarian,376000,Y,"Scattered in Edirne and other western provinces.",Islã,0.400,2.000,Y,1,5,Y,Y,BLGAMBN1DA,Y,41.6768330004426,26.5974639999636,p14436.jpg,m00071.png
TU,Turquia,12933,Quirguiz,24,"Povos Túrquicos",204,Kyrgyz,Islã,kir,Kyrgyz,1700,Y,"Van and Kars provinces.",Islã,0.700,5.000,Y,1,5,Y,Y,KIRBSKN2DA,N,40.96824,41.39233,p12933.jpg,m00206.png
TU,Turquia,14909,Shikaki,14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",26000,Y,"Widespread, especially east and southeast.",Islã,0.000,0.000,Y,1,5,Y,Y,KMRIBT,Y,37.5217159082967,41.4063699425612,p14909.jpg,m14909_tu.png
TU,Turquia,15284,Tártaro,24,"Povos Túrquicos",311,Ural-Siberian,Islã,tat,Tatar,29000,Y,"Istanbul, perhaps elsewhere.",Islã,0.000,0.500,Y,1,5,Y,Y,TTRIBTN2DA,N,41.05835,28.94636,p15284.jpg,
TU,Turquia,11434,"Tártaro crimeano",24,"Povos Túrquicos",311,Ural-Siberian,Islã,crh,"Crimean Tatar",110000,Y,"Ankara Province, Polatli district, Karakuyu, several villages.",Islã,0.005,0.050,Y,1,5,Y,Y,CRHIBT,N,39.45024,32.21623,p11434.jpg,
TU,Turquia,18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,59258000,Y,"Widespread in Turkey as L1 or L2",Islã,0.002,0.010,Y,1,5,Y,Y,TRKWTC,Y,39.9676035998262,32.8307574841705,p18274.jpg,m18274_tu.png
TU,Turquia,20631,"Turco meskhetian",24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,22000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,Y,41.058558,28.973611,p20631.jpg,
TU,Turquia,15654,Turcomeno,24,"Povos Túrquicos",310,Turkmen,Islã,tuk,Turkmen,1600,Y,"Tokat Province.",Islã,0.000,1.500,Y,1,5,Y,Y,TUKIBT,N,40.30335,36.59118,p15654.jpg,m00080.png
TU,Turquia,15727,Urdu,21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,urd,Urdu,24000,Y,"Istanbul area",Islã,0.000,0.000,Y,1,5,Y,Y,URDPAKN2DA,N,41.0231006147016,29.0924867222844,p15727.jpg,
